time_index,time_since_epoch_ns,gs_handover_rate,gs_renumber_count,gs_renumber_rate,sat_gs_churn,sat_gs_break_rate,gs_gs_churn,gs_gs_break_rate,sat_fstate_updates_add_mean,sat_fstate_updates_add_p95,sat_fstate_updates_delete_mean,sat_fstate_updates_delete_p95,sat_fstate_updates_modify_mean,sat_fstate_updates_modify_p95,sat_fstate_updates_total_mean,sat_fstate_updates_total_p95,sat_fstate_updates_touched_satellite_count,sat_fstate_updates_touched_satellite_rate
26,1560000000000,0.75,18.0,0.75,0.0,0.0,0.16485507246376813,0.04528985507246377,0.09217171717171717,0.0,0.09532828282828283,0.0,0.0,0.0,0.1875,0.0,36.0,0.022727272727272728
27,1620000000000,0.8333333333333334,20.0,0.8333333333333334,0.019623316498316497,0.007575757575757576,0.17753623188405798,0.04891304347826087,0.09595959595959595,0.0,0.09785353535353536,0.0,0.015151515151515152,0.0,0.20896464646464646,0.0,44.0,0.027777777777777776
28,1680000000000,0.7916666666666666,19.0,0.7916666666666666,0.0,0.0,0.13949275362318841,0.08695652173913043,0.0928030303030303,0.0,0.09154040404040405,0.0,0.0,0.0,0.18434343434343434,0.0,38.0,0.023989898989898988
29,1740000000000,0.8333333333333334,20.0,0.8333333333333334,0.0,0.0,0.18478260869565216,0.03804347826086957,0.09974747474747475,0.0,0.10037878787878787,0.0,0.0,0.0,0.20012626262626262,0.0,40.0,0.025252525252525252
30,1800000000000,0.8333333333333334,20.0,0.8333333333333334,0.019439183501683503,0.005681818181818182,0.16304347826086957,0.08876811594202899,0.10101010101010101,0.0,0.09785353535353536,0.0,0.01452020202020202,0.0,0.21338383838383837,0.0,44.0,0.027777777777777776
31,1860000000000,0.7916666666666666,19.0,0.7916666666666666,0.0,0.0,0.14855072463768115,0.07065217391304347,0.08964646464646464,0.0,0.0928030303030303,0.0,0.0,0.0,0.18244949494949494,0.0,38.0,0.023989898989898988
32,1920000000000,0.9166666666666666,22.0,0.9166666666666666,0.0,0.0,0.17572463768115942,0.09420289855072464,0.11174242424242424,0.0,0.10921717171717171,0.0,0.0,0.0,0.22095959595959597,0.0,44.0,0.027777777777777776
33,1980000000000,0.75,18.0,0.75,0.01914983164983165,0.005681818181818182,0.17028985507246377,0.04528985507246377,0.09217171717171717,0.0,0.09406565656565656,0.0,0.018308080808080808,0.0,0.20454545454545456,0.0,42.0,0.026515151515151516
34,2040000000000,0.75,18.0,0.75,0.0,0.0,0.15760869565217392,0.04710144927536232,0.09154040404040405,0.0,0.08522727272727272,0.0,0.0,0.0,0.17676767676767677,0.0,36.0,0.022727272727272728
35,2100000000000,0.8333333333333334,20.0,0.8333333333333334,0.0,0.0,0.14673913043478262,0.1068840579710145,0.09659090909090909,0.0,0.10353535353535354,0.0,0.0,0.0,0.20012626262626262,0.0,40.0,0.025252525252525252
36,2160000000000,1.0,24.0,1.0,0.01978114478114478,0.005681818181818182,0.21195652173913043,0.050724637681159424,0.11868686868686869,0.0,0.11742424242424243,0.0,0.0,0.0,0.2361111111111111,0.0,48.0,0.030303030303030304
37,2220000000000,0.7083333333333334,17.0,0.7083333333333334,0.0,0.0,0.14855072463768115,0.04891304347826087,0.08775252525252525,0.0,0.08585858585858586,0.0,0.0,0.0,0.1736111111111111,0.0,34.0,0.021464646464646464
38,2280000000000,0.7916666666666666,19.0,0.7916666666666666,0.0,0.0,0.16485507246376813,0.06521739130434782,0.09595959595959595,0.0,0.09595959595959595,0.0,0.0,0.0,0.1919191919191919,0.0,38.0,0.023989898989898988
39,2340000000000,0.8333333333333334,20.0,0.8333333333333334,0.019412878787878788,0.00946969696969697,0.16304347826086957,0.07246376811594203,0.0946969696969697,0.0,0.09974747474747475,0.0,0.016414141414141416,0.0,0.21085858585858586,0.0,44.0,0.027777777777777776
40,2400000000000,0.875,21.0,0.875,0.0,0.0,0.17572463768115942,0.07065217391304347,0.10479797979797979,0.0,0.1029040404040404,0.0,0.0,0.0,0.2077020202020202,0.0,42.0,0.026515151515151516
41,2460000000000,0.7916666666666666,19.0,0.7916666666666666,0.0,0.0,0.161231884057971,0.04891304347826087,0.09659090909090909,0.0,0.09343434343434344,0.0,0.0,0.0,0.1900252525252525,0.0,38.0,0.023989898989898988
42,2520000000000,0.75,18.0,0.75,0.01986005892255892,0.007575757575757576,0.17028985507246377,0.04710144927536232,0.08964646464646464,0.0,0.09090909090909091,0.0,0.022095959595959596,0.0,0.20265151515151514,0.0,42.0,0.026515151515151516
43,2580000000000,0.9166666666666666,22.0,0.9166666666666666,0.0,0.0,0.16847826086956522,0.10144927536231885,0.10227272727272728,0.0,0.10795454545454546,0.0,0.0,0.0,0.21022727272727273,0.0,43.0,0.027146464646464648
44,2640000000000,0.8333333333333334,20.0,0.8333333333333334,0.0,0.0,0.17028985507246377,0.07971014492753623,0.10353535353535354,0.0,0.09532828282828283,0.0,0.0,0.0,0.19886363636363635,0.0,39.0,0.02462121212121212
45,2700000000000,0.8333333333333334,20.0,0.8333333333333334,0.019938973063973065,0.013257575757575758,0.17028985507246377,0.08152173913043478,0.09848484848484848,0.0,0.1029040404040404,0.0,0.013888888888888888,0.0,0.2152777777777778,0.0,44.0,0.027777777777777776
46,2760000000000,0.7916666666666666,19.0,0.7916666666666666,0.0,0.0,0.1539855072463768,0.07789855072463768,0.09217171717171717,0.0,0.0928030303030303,0.0,0.0,0.0,0.1849747474747475,0.0,37.0,0.02335858585858586
47,2820000000000,0.8333333333333334,20.0,0.8333333333333334,0.0,0.0,0.18478260869565216,0.028985507246376812,0.09785353535353536,0.0,0.09532828282828283,0.0,0.0,0.0,0.19318181818181818,0.0,39.0,0.02462121212121212
48,2880000000000,0.75,18.0,0.75,0.019623316498316497,0.005681818181818182,0.14673913043478262,0.07065217391304347,0.0845959595959596,0.0,0.0928030303030303,0.0,0.01893939393939394,0.0,0.19633838383838384,0.0,42.0,0.026515151515151516
49,2940000000000,0.9166666666666666,22.0,0.9166666666666666,0.0,0.0,0.17028985507246377,0.08152173913043478,0.10542929292929293,0.0,0.09722222222222222,0.0,0.0,0.0,0.20265151515151514,0.0,43.0,0.027146464646464648
50,3000000000000,0.7916666666666666,19.0,0.7916666666666666,0.0,0.0,0.15579710144927536,0.06159420289855073,0.08333333333333333,0.0,0.0946969696969697,0.0,0.0,0.0,0.17803030303030304,0.0,37.0,0.02335858585858586
51,3060000000000,0.8333333333333334,20.0,0.8333333333333334,0.01901830808080808,0.013257575757575758,0.161231884057971,0.03985507246376811,0.08775252525252525,0.0,0.08901515151515152,0.0,0.013888888888888888,0.0,0.19065656565656566,0.0,43.0,0.027146464646464648
52,3120000000000,0.7916666666666666,19.0,0.7916666666666666,0.0,0.0,0.12681159420289856,0.07789855072463768,0.08207070707070707,0.0,0.08143939393939394,0.0,0.0,0.0,0.16351010101010102,0.0,37.0,0.02335858585858586
53,3180000000000,0.75,18.0,0.75,0.0,0.0,0.1213768115942029,0.07789855072463768,0.08207070707070707,0.0,0.08396464646464646,0.0,0.0,0.0,0.16603535353535354,0.0,36.0,0.022727272727272728
54,3240000000000,0.875,21.0,0.875,0.018465909090909092,0.007575757575757576,0.14130434782608695,0.07789855072463768,0.08585858585858586,0.0,0.0928030303030303,0.0,0.008207070707070708,0.0,0.18686868686868688,0.0,44.0,0.027777777777777776
55,3300000000000,0.7083333333333334,17.0,0.7083333333333334,0.0,0.0,0.13405797101449277,0.005434782608695652,0.07386363636363637,0.0,0.06818181818181818,0.0,0.0,0.0,0.14204545454545456,0.0,34.0,0.021464646464646464
56,3360000000000,0.7916666666666666,19.0,0.7916666666666666,0.0,0.0,0.1431159420289855,0.025362318840579712,0.07386363636363637,0.0,0.07765151515151515,0.0,0.0,0.0,0.15151515151515152,0.0,37.0,0.02335858585858586
57,3420000000000,0.75,18.0,0.75,0.01817655723905724,0.011363636363636364,0.125,0.04528985507246377,0.0726010101010101,0.0,0.07702020202020202,0.0,0.015151515151515152,0.0,0.16477272727272727,0.0,42.0,0.026515151515151516
58,3480000000000,0.875,21.0,0.875,0.0,0.0,0.13043478260869565,0.06159420289855073,0.08775252525252525,0.0,0.08648989898989899,0.0,0.0,0.0,0.17424242424242425,0.0,42.0,0.026515151515151516
59,3540000000000,0.75,18.0,0.75,0.0,0.0,0.12681159420289856,0.03260869565217391,0.0707070707070707,0.0,0.0707070707070707,0.0,0.0,0.0,0.1414141414141414,0.0,35.0,0.022095959595959596
60,3600000000000,0.8333333333333334,20.0,0.8333333333333334,0.0186763468013468,0.003787878787878788,0.12681159420289856,0.05434782608695652,0.06691919191919192,0.0,0.07196969696969698,0.0,0.018308080808080808,0.0,0.1571969696969697,0.0,42.0,0.026515151515151516
61,3660000000000,0.75,18.0,0.75,0.0,0.0,0.11775362318840579,0.02717391304347826,0.07133838383838384,0.0,0.07196969696969698,0.0,0.0,0.0,0.1433080808080808,0.0,36.0,0.022727272727272728
62,3720000000000,0.8333333333333334,20.0,0.8333333333333334,0.0,0.0,0.1105072463768116,0.05615942028985507,0.07702020202020202,0.0,0.07512626262626262,0.0,0.0,0.0,0.15214646464646464,0.0,39.0,0.02462121212121212
63,3780000000000,0.75,18.0,0.75,0.018781565656565656,0.007575757575757576,0.10144927536231885,0.06521739130434782,0.06502525252525253,0.0,0.06628787878787878,0.0,0.01893939393939394,0.0,0.15025252525252525,0.0,40.0,0.025252525252525252
64,3840000000000,0.75,18.0,0.75,0.0,0.0,0.11231884057971014,0.04710144927536232,0.0726010101010101,0.0,0.07133838383838384,0.0,0.0,0.0,0.14393939393939395,0.0,36.0,0.022727272727272728
65,3900000000000,0.8333333333333334,20.0,0.8333333333333334,0.0,0.0,0.13768115942028986,0.02717391304347826,0.07512626262626262,0.0,0.07765151515151515,0.0,0.0,0.0,0.1527777777777778,0.0,38.0,0.023989898989898988
66,3960000000000,0.7083333333333334,17.0,0.7083333333333334,0.01907091750841751,0.003787878787878788,0.1068840579710145,0.04528985507246377,0.06818181818181818,0.0,0.06060606060606061,0.0,0.020833333333333332,0.0,0.14962121212121213,0.0,39.0,0.02462121212121212
67,4020000000000,0.7916666666666666,19.0,0.7916666666666666,0.0,0.0,0.09782608695652174,0.08333333333333333,0.07007575757575757,0.0,0.06881313131313131,0.0,0.0,0.0,0.1388888888888889,0.0,36.0,0.022727272727272728
68,4080000000000,0.7916666666666666,19.0,0.7916666666666666,0.0,0.0,0.15942028985507245,0.0,0.08270202020202021,0.0,0.08270202020202021,0.0,0.0,0.0,0.16540404040404041,0.0,38.0,0.023989898989898988
69,4140000000000,0.875,21.0,0.875,0.01983375420875421,0.005681818181818182,0.1213768115942029,0.09601449275362318,0.08838383838383838,0.0,0.08396464646464646,0.0,0.010732323232323232,0.0,0.1830808080808081,0.0,44.0,0.027777777777777776
70,4200000000000,0.75,18.0,0.75,0.0,0.0,0.10326086956521739,0.09963768115942029,0.0763888888888889,0.0,0.08080808080808081,0.0,0.0,0.0,0.1571969696969697,0.0,35.0,0.022095959595959596
71,4260000000000,0.9166666666666666,22.0,0.9166666666666666,0.0,0.0,0.1358695652173913,0.06159420289855073,0.08775252525252525,0.0,0.08775252525252525,0.0,0.0,0.0,0.1755050505050505,0.0,43.0,0.027146464646464648
72,4320000000000,0.7916666666666666,19.0,0.7916666666666666,0.019754840067340067,0.005681818181818182,0.13043478260869565,0.08152173913043478,0.08901515151515152,0.0,0.08333333333333333,0.0,0.010101010101010102,0.0,0.18244949494949494,0.0,43.0,0.027146464646464648
73,4380000000000,0.875,21.0,0.875,0.0,0.0,0.161231884057971,0.021739130434782608,0.08838383838383838,0.0,0.08964646464646464,0.0,0.0,0.0,0.17803030303030304,0.0,41.0,0.025883838383838384
74,4440000000000,0.75,18.0,0.75,0.0,0.0,0.11956521739130435,0.08152173913043478,0.08143939393939394,0.0,0.07828282828282829,0.0,0.0,0.0,0.1597222222222222,0.0,35.0,0.022095959595959596
75,4500000000000,0.7916666666666666,19.0,0.7916666666666666,0.01991266835016835,0.007575757575757576,0.14673913043478262,0.050724637681159424,0.08143939393939394,0.0,0.08143939393939394,0.0,0.01893939393939394,0.0,0.18181818181818182,0.0,42.0,0.026515151515151516
76,4560000000000,0.9166666666666666,22.0,0.9166666666666666,0.0,0.0,0.15579710144927536,0.08333333333333333,0.09974747474747475,0.0,0.10101010101010101,0.0,0.0,0.0,0.20075757575757575,0.0,44.0,0.027777777777777776
77,4620000000000,0.875,21.0,0.875,0.0,0.0,0.14855072463768115,0.04891304347826087,0.09154040404040405,0.0,0.08838383838383838,0.0,0.0,0.0,0.17992424242424243,0.0,41.0,0.025883838383838384
78,4680000000000,0.7083333333333334,17.0,0.7083333333333334,0.019754840067340067,0.00946969696969697,0.13949275362318841,0.057971014492753624,0.08333333333333333,0.0,0.07575757575757576,0.0,0.02462121212121212,0.0,0.18371212121212122,0.0,40.0,0.025252525252525252
79,4740000000000,0.7083333333333334,17.0,0.7083333333333334,0.0,0.0,0.15760869565217392,0.02355072463768116,0.08143939393939394,0.0,0.08585858585858586,0.0,0.0,0.0,0.1672979797979798,0.0,34.0,0.021464646464646464
80,4800000000000,0.9166666666666666,22.0,0.9166666666666666,0.0,0.0,0.16304347826086957,0.06702898550724638,0.10101010101010101,0.0,0.10164141414141414,0.0,0.0,0.0,0.20265151515151514,0.0,44.0,0.027777777777777776
81,4860000000000,0.75,18.0,0.75,0.019807449494949496,0.005681818181818182,0.14130434782608695,0.07971014492753623,0.08712121212121213,0.0,0.08080808080808081,0.0,0.022727272727272728,0.0,0.19065656565656566,0.0,41.0,0.025883838383838384
82,4920000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.19746376811594202,0.05615942028985507,0.11047979797979798,0.0,0.11237373737373738,0.0,0.0,0.0,0.22285353535353536,0.0,46.0,0.02904040404040404
83,4980000000000,0.7083333333333334,17.0,0.7083333333333334,0.0,0.0,0.15217391304347827,0.025362318840579712,0.08333333333333333,0.0,0.0845959595959596,0.0,0.0,0.0,0.16792929292929293,0.0,34.0,0.021464646464646464
84,5040000000000,0.7916666666666666,19.0,0.7916666666666666,0.01978114478114478,0.013257575757575758,0.161231884057971,0.043478260869565216,0.08712121212121213,0.0,0.08712121212121213,0.0,0.020833333333333332,0.0,0.19507575757575757,0.0,43.0,0.027146464646464648
85,5100000000000,0.7916666666666666,19.0,0.7916666666666666,0.0,0.0,0.161231884057971,0.050724637681159424,0.09595959595959595,0.0,0.09217171717171717,0.0,0.0,0.0,0.18813131313131312,0.0,38.0,0.023989898989898988
86,5160000000000,0.9166666666666666,22.0,0.9166666666666666,0.0,0.0,0.19021739130434784,0.030797101449275364,0.10227272727272728,0.0,0.10669191919191919,0.0,0.0,0.0,0.20896464646464646,0.0,44.0,0.027777777777777776
87,5220000000000,0.75,18.0,0.75,0.01978114478114478,0.003787878787878788,0.16485507246376813,0.04891304347826087,0.0928030303030303,0.0,0.08964646464646464,0.0,0.016414141414141416,0.0,0.19886363636363635,0.0,42.0,0.026515151515151516
88,5280000000000,0.7916666666666666,19.0,0.7916666666666666,0.0,0.0,0.15942028985507245,0.036231884057971016,0.08838383838383838,0.0,0.08964646464646464,0.0,0.0,0.0,0.17803030303030304,0.0,38.0,0.023989898989898988
89,5340000000000,0.8333333333333334,20.0,0.8333333333333334,0.0,0.0,0.15217391304347827,0.07246376811594203,0.09659090909090909,0.0,0.09532828282828283,0.0,0.0,0.0,0.1919191919191919,0.0,40.0,0.025252525252525252
90,5400000000000,0.7916666666666666,19.0,0.7916666666666666,0.019754840067340067,0.00946969696969697,0.16847826086956522,0.05253623188405797,0.09848484848484848,0.0,0.09406565656565656,0.0,0.017045454545454544,0.0,0.20959595959595959,0.0,43.0,0.027146464646464648
91,5460000000000,0.7916666666666666,19.0,0.7916666666666666,0.0,0.0,0.15942028985507245,0.05434782608695652,0.09217171717171717,0.0,0.0946969696969697,0.0,0.0,0.0,0.18686868686868688,0.0,38.0,0.023989898989898988
92,5520000000000,0.9166666666666666,22.0,0.9166666666666666,0.0,0.0,0.18659420289855072,0.06884057971014493,0.11174242424242424,0.0,0.10795454545454546,0.0,0.0,0.0,0.2196969696969697,0.0,44.0,0.027777777777777776
93,5580000000000,0.875,21.0,0.875,0.019044612794612795,0.007575757575757576,0.15760869565217392,0.11775362318840579,0.10164141414141414,0.0,0.10984848484848485,0.0,0.010101010101010102,0.0,0.2215909090909091,0.0,45.0,0.028409090909090908
94,5640000000000,0.7083333333333334,17.0,0.7083333333333334,0.0,0.0,0.12318840579710146,0.08514492753623189,0.0845959595959596,0.0,0.08396464646464646,0.0,0.0,0.0,0.16856060606060605,0.0,34.0,0.021464646464646464
95,5700000000000,0.8333333333333334,20.0,0.8333333333333334,0.0,0.0,0.17028985507246377,0.041666666666666664,0.09911616161616162,0.0,0.0946969696969697,0.0,0.0,0.0,0.19381313131313133,0.0,40.0,0.025252525252525252
96,5760000000000,0.8333333333333334,20.0,0.8333333333333334,0.019307659932659933,0.003787878787878788,0.15579710144927536,0.09420289855072464,0.09406565656565656,0.0,0.09911616161616162,0.0,0.016414141414141416,0.0,0.20959595959595959,0.0,44.0,0.027777777777777776
97,5820000000000,0.9166666666666666,22.0,0.9166666666666666,0.0,0.0,0.1793478260869565,0.06521739130434782,0.10669191919191919,0.0,0.10416666666666667,0.0,0.0,0.0,0.21085858585858586,0.0,44.0,0.027777777777777776
98,5880000000000,0.7916666666666666,19.0,0.7916666666666666,0.0,0.0,0.15217391304347827,0.07971014492753623,0.09659090909090909,0.0,0.09659090909090909,0.0,0.0,0.0,0.19318181818181818,0.0,38.0,0.023989898989898988
99,5940000000000,0.75,18.0,0.75,0.019412878787878788,0.011363636363636364,0.13949275362318841,0.08695652173913043,0.08775252525252525,0.0,0.08396464646464646,0.0,0.025252525252525252,0.0,0.19696969696969696,0.0,42.0,0.026515151515151516
100,6000000000000,0.9166666666666666,22.0,0.9166666666666666,0.0,0.0,0.19202898550724637,0.07065217391304347,0.10984848484848485,0.0,0.11300505050505051,0.0,0.0,0.0,0.22285353535353536,0.0,44.0,0.027777777777777776
101,6060000000000,0.7916666666666666,19.0,0.7916666666666666,0.0,0.0,0.17572463768115942,0.03804347826086957,0.0946969696969697,0.0,0.09532828282828283,0.0,0.0,0.0,0.1900252525252525,0.0,38.0,0.023989898989898988
102,6120000000000,0.7083333333333334,17.0,0.7083333333333334,0.01983375420875421,0.005681818181818182,0.1539855072463768,0.04710144927536232,0.0845959595959596,0.0,0.0845959595959596,0.0,0.02335858585858586,0.0,0.19255050505050506,0.0,41.0,0.025883838383838384
103,6180000000000,0.7916666666666666,19.0,0.7916666666666666,0.0,0.0,0.17028985507246377,0.03804347826086957,0.0946969696969697,0.0,0.09154040404040405,0.0,0.0,0.0,0.18623737373737373,0.0,38.0,0.023989898989898988
104,6240000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.20108695652173914,0.057971014492753624,0.11237373737373738,0.0,0.1148989898989899,0.0,0.0,0.0,0.22727272727272727,0.0,46.0,0.02904040404040404
105,6300000000000,0.7916666666666666,19.0,0.7916666666666666,0.019412878787878788,0.011363636363636364,0.1503623188405797,0.09963768115942029,0.09722222222222222,0.0,0.09659090909090909,0.0,0.015151515151515152,0.0,0.20896464646464646,0.0,43.0,0.027146464646464648
106,6360000000000,0.7916666666666666,19.0,0.7916666666666666,0.0,0.0,0.16847826086956522,0.03985507246376811,0.09406565656565656,0.0,0.09406565656565656,0.0,0.0,0.0,0.18813131313131312,0.0,38.0,0.023989898989898988
107,6420000000000,0.8333333333333334,20.0,0.8333333333333334,0.0,0.0,0.15217391304347827,0.07427536231884058,0.09532828282828283,0.0,0.09722222222222222,0.0,0.0,0.0,0.19255050505050506,0.0,40.0,0.025252525252525252
108,6480000000000,0.9166666666666666,22.0,0.9166666666666666,0.01999158249158249,0.00946969696969697,0.18115942028985507,0.08333333333333333,0.10984848484848485,0.0,0.10732323232323232,0.0,0.006313131313131313,0.0,0.22348484848484848,0.0,46.0,0.02904040404040404
109,6540000000000,0.8333333333333334,20.0,0.8333333333333334,0.0,0.0,0.14855072463768115,0.09601449275362318,0.09848484848484848,0.0,0.10037878787878787,0.0,0.0,0.0,0.19886363636363635,0.0,40.0,0.025252525252525252
110,6600000000000,0.8333333333333334,20.0,0.8333333333333334,0.0,0.0,0.16847826086956522,0.05253623188405797,0.09911616161616162,0.0,0.09595959595959595,0.0,0.0,0.0,0.19507575757575757,0.0,40.0,0.025252525252525252
111,6660000000000,0.7916666666666666,19.0,0.7916666666666666,0.01983375420875421,0.00946969696969697,0.16847826086956522,0.06521739130434782,0.08901515151515152,0.0,0.09532828282828283,0.0,0.01893939393939394,0.0,0.2032828282828283,0.0,42.0,0.026515151515151516
112,6720000000000,0.7916666666666666,19.0,0.7916666666666666,0.0,0.0,0.15217391304347827,0.06521739130434782,0.08901515151515152,0.0,0.09027777777777778,0.0,0.0,0.0,0.17929292929292928,0.0,37.0,0.02335858585858586
